record_id,timestamp,zone_id,zone_name,zone_lat,zone_lon,demand_class,is_peak_hour,hour_of_day,zone_capacity_mw,current_load_mw,load_pct,status,charger_type,charger_power_kw,masked_vehicle_id,soc_initial_pct,soc_target_pct,recommended_soc_cap_pct,session_duration_min,peak_rate_inr_kwh,offpeak_rate_inr_kwh,tier_triggered,optimization_action,infra_expansion_flag,suggested_nodal_lat,suggested_nodal_lon,ev_load_contribution_kw,feeder_id,anomaly_flag
REC-00340,2026-04-17 10:01:00,Z010,Sarjapur,12.8711,77.7055,medium,1,10,42.98,40.649,94.58,ORANGE,AC_22kW,22,EV-XXXX-4381,51,99,80,4466.9,11.09,6.88,3,Spatial_Redirect,0,,,14.04,FDR-Z010-02,0
REC-00341,2026-04-08 17:56:00,Z011,Yelahanka,13.1007,77.5963,low,1,17,15.96,11.018,69.04,GREEN,AC_22kW,22,EV-XXXX-5763,26,71,60,2986.8,12.36,7.66,1,SoC_Cap_60,0,,,20.77,FDR-Z011-02,1
REC-00342,2026-04-07 23:11:00,Z012,Hebbal,13.0358,77.597,low,0,23,26.5,16.724,63.11,GREEN,AC_22kW,22,EV-XXXX-6812,24,89,60,6575.7,11.61,7.2,1,SoC_Cap_60,0,,,20.64,FDR-Z012-03,0
REC-00343,2026-04-28 02:14:00,Z013,Rajajinagar,12.9974,77.556,low,0,2,22.11,12.823,57.99,GREEN,AC_7kW,7,EV-XXXX-7380,43,90,60,13632.6,12.05,7.47,1,SoC_Cap_60,0,,,6.57,FDR-Z013-01,0
REC-00344,2026-04-16 03:39:00,Z014,Malleswaram,13.0035,77.568,low,0,3,15.52,9.668,62.3,GREEN,DC_50kW,50,EV-XXXX-3803,42,78,60,1525.2,11.86,7.35,1,SoC_Cap_60,0,,,46.59,FDR-Z014-01,0
REC-00345,2026-04-02 12:38:00,Z015,Jayanagar,12.925,77.5938,medium,0,12,40.15,28.547,71.1,YELLOW,AC_22kW,22,EV-XXXX-7520,22,74,80,6171.6,11.32,7.02,2,Time_Shift_Incentive,0,,,15.93,FDR-Z015-01,0
REC-00346,2026-04-19 09:11:00,Z001,HSR Layout,12.9116,77.6389,high,1,9,59.32,59.32,100.0,RED,AC_7kW,7,EV-XXXX-5753,51,72,72,6740.6,13.09,8.12,4,Infra_Trigger,1,12.9133,77.645,4.97,FDR-Z001-02,0
REC-00347,2026-04-09 12:49:00,Z002,Koramangala,12.9352,77.6245,high,0,12,56.14,45.523,81.09,YELLOW,AC_7kW,7,EV-XXXX-5951,40,86,80,12774.7,12.54,7.77,2,Time_Shift_Incentive,0,,,6.68,FDR-Z002-03,1
REC-00348,2026-04-30 05:22:00,Z003,Whitefield,12.9698,77.75,high,0,5,51.29,38.283,74.64,YELLOW,DC_50kW,50,EV-XXXX-6287,45,84,80,1485.1,11.59,7.19,2,Time_Shift_Incentive,0,,,40.29,FDR-Z003-03,0
REC-00349,2026-04-28 15:56:00,Z004,Electronic City,12.8399,77.677,high,0,15,56.97,45.891,80.55,YELLOW,DC_150kW,150,EV-XXXX-9945,36,86,80,515.0,12.18,7.55,2,Time_Shift_Incentive,0,,,94.13,FDR-Z004-03,1
REC-00350,2026-04-04 11:30:00,Z005,Indiranagar,12.9784,77.6408,high,0,11,48.31,39.177,81.1,YELLOW,AC_22kW,22,EV-XXXX-1402,31,87,80,6357.8,11.57,7.17,2,Time_Shift_Incentive,0,,,14.9,FDR-Z005-02,0
REC-00351,2026-04-20 19:18:00,Z006,Marathahalli,12.9591,77.6974,medium,1,19,33.41,33.253,99.53,RED,AC_22kW,22,EV-XXXX-1452,24,79,79,4637.1,12.08,7.49,4,Infra_Trigger,1,12.9493,77.6915,19.41,FDR-Z006-01,0
REC-00352,2026-04-28 16:38:00,Z007,BTM Layout,12.9166,77.6101,medium,0,16,41.49,25.951,62.55,GREEN,AC_7kW,7,EV-XXXX-4555,54,75,60,6047.7,12.47,7.73,1,SoC_Cap_60,0,,,4.51,FDR-Z007-01,0
REC-00353,2026-04-11 16:35:00,Z008,JP Nagar,12.9077,77.586,medium,0,16,35.84,25.748,71.84,YELLOW,AC_22kW,22,EV-XXXX-4443,30,93,80,7482.8,12.08,7.49,2,Time_Shift_Incentive,0,,,15.65,FDR-Z008-01,0
REC-00354,2026-04-18 14:05:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,14,42.35,33.062,78.07,YELLOW,AC_22kW,22,EV-XXXX-5332,54,72,80,1930.7,12.29,7.62,2,Time_Shift_Incentive,0,,,15.48,FDR-Z009-01,0
REC-00355,2026-04-24 22:47:00,Z010,Sarjapur,12.8711,77.7055,medium,0,22,35.02,23.34,66.65,GREEN,DC_50kW,50,EV-XXXX-9894,33,93,60,1866.1,12.64,7.84,1,SoC_Cap_60,0,,,48.85,FDR-Z010-01,1
REC-00356,2026-04-15 01:35:00,Z011,Yelahanka,13.1007,77.5963,low,0,1,28.01,15.564,55.57,GREEN,DC_50kW,50,EV-XXXX-4992,54,82,60,845.7,13.49,8.36,1,SoC_Cap_60,0,,,39.97,FDR-Z011-01,0
REC-00357,2026-04-19 23:13:00,Z012,Hebbal,13.0358,77.597,low,0,23,25.02,15.336,61.3,GREEN,DC_50kW,50,EV-XXXX-1919,37,86,60,2517.2,11.68,7.24,1,SoC_Cap_60,0,,,40.28,FDR-Z012-03,0
REC-00358,2026-04-12 19:00:00,Z013,Rajajinagar,12.9974,77.556,low,1,19,18.54,12.212,65.87,GREEN,AC_7kW,7,EV-XXXX-8194,36,87,60,18246.7,12.97,8.04,1,SoC_Cap_60,0,,,6.03,FDR-Z013-01,0
REC-00359,2026-04-12 07:53:00,Z014,Malleswaram,13.0035,77.568,low,0,7,20.83,10.802,51.86,GREEN,AC_22kW,22,EV-XXXX-3594,23,83,60,4354.8,12.43,7.71,1,SoC_Cap_60,0,,,17.72,FDR-Z014-02,0
REC-00360,2026-04-20 11:01:00,Z015,Jayanagar,12.925,77.5938,medium,0,11,40.32,26.816,66.51,GREEN,AC_7kW,7,EV-XXXX-6816,38,94,60,15083.0,10.67,6.62,1,SoC_Cap_60,0,,,6.86,FDR-Z015-02,1
REC-00361,2026-04-28 11:38:00,Z001,HSR Layout,12.9116,77.6389,high,0,11,51.17,41.336,80.78,YELLOW,DC_50kW,50,EV-XXXX-5598,45,88,80,1896.5,12.24,7.59,2,Time_Shift_Incentive,0,,,30.16,FDR-Z001-02,0
REC-00362,2026-04-26 18:33:00,Z002,Koramangala,12.9352,77.6245,high,1,18,57.62,57.62,100.0,RED,AC_7kW,7,EV-XXXX-3379,24,88,88,14002.8,12.19,7.56,4,Infra_Trigger,1,12.924,77.6147,6.66,FDR-Z002-02,0
REC-00363,2026-04-17 19:05:00,Z003,Whitefield,12.9698,77.75,high,1,19,56.4,56.4,100.0,RED,DC_50kW,50,EV-XXXX-8160,38,96,96,2281.9,11.56,7.17,4,Infra_Trigger,1,12.9785,77.7443,35.36,FDR-Z003-01,0
REC-00364,2026-04-04 13:13:00,Z004,Electronic City,12.8399,77.677,high,0,13,45.19,37.658,83.33,YELLOW,DC_150kW,150,EV-XXXX-3581,27,89,80,712.8,11.56,7.17,2,Time_Shift_Incentive,0,,,138.7,FDR-Z004-03,0
REC-00365,2026-04-12 23:04:00,Z005,Indiranagar,12.9784,77.6408,high,0,23,55.39,47.118,85.07,ORANGE,DC_150kW,150,EV-XXXX-4407,47,94,80,748.0,12.49,7.74,3,Spatial_Redirect,0,,,90.12,FDR-Z005-01,0
REC-00366,2026-04-30 06:52:00,Z006,Marathahalli,12.9591,77.6974,medium,0,6,39.48,26.05,65.98,GREEN,AC_22kW,22,EV-XXXX-7559,16,75,60,4476.0,12.78,7.92,1,SoC_Cap_60,0,,,13.66,FDR-Z006-01,0
REC-00367,2026-04-07 16:44:00,Z007,BTM Layout,12.9166,77.6101,medium,0,16,40.61,32.003,78.81,YELLOW,DC_50kW,50,EV-XXXX-4932,39,84,80,2026.2,12.25,7.59,2,Time_Shift_Incentive,0,,,45.3,FDR-Z007-01,0
REC-00368,2026-04-15 04:38:00,Z008,JP Nagar,12.9077,77.586,medium,0,4,31.28,21.658,69.24,GREEN,AC_7kW,7,EV-XXXX-1821,32,92,60,14107.1,12.55,7.78,1,SoC_Cap_60,0,,,5.57,FDR-Z008-02,0
REC-00369,2026-04-09 15:58:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,15,36.54,27.771,76.0,YELLOW,AC_22kW,22,EV-XXXX-1564,41,95,80,4330.9,10.97,6.8,2,Time_Shift_Incentive,0,,,16.6,FDR-Z009-02,0
REC-00370,2026-04-26 15:30:00,Z010,Sarjapur,12.8711,77.7055,medium,0,15,43.99,30.723,69.84,GREEN,AC_22kW,22,EV-XXXX-2893,43,89,60,4734.5,12.94,8.02,1,SoC_Cap_60,0,,,19.58,FDR-Z010-01,0
REC-00371,2026-04-06 13:01:00,Z011,Yelahanka,13.1007,77.5963,low,0,13,24.69,12.91,52.29,GREEN,DC_50kW,50,EV-XXXX-8653,53,70,60,880.2,12.56,7.79,1,SoC_Cap_60,0,,,34.25,FDR-Z011-02,0
REC-00372,2026-04-12 09:04:00,Z012,Hebbal,13.0358,77.597,low,1,9,26.76,21.236,79.36,YELLOW,AC_22kW,22,EV-XXXX-4055,35,86,80,4326.1,11.76,7.29,2,Time_Shift_Incentive,0,,,17.41,FDR-Z012-02,0
REC-00373,2026-04-21 12:25:00,Z013,Rajajinagar,12.9974,77.556,low,0,12,19.74,11.472,58.11,GREEN,AC_7kW,7,EV-XXXX-5958,51,72,60,7607.5,13.9,8.62,1,SoC_Cap_60,0,,,6.95,FDR-Z013-03,0
REC-00374,2026-04-22 05:25:00,Z014,Malleswaram,13.0035,77.568,low,0,5,27.58,15.245,55.28,GREEN,AC_22kW,22,EV-XXXX-2982,52,90,60,3040.6,10.59,6.57,1,SoC_Cap_60,0,,,19.54,FDR-Z014-02,0
REC-00375,2026-04-18 15:08:00,Z015,Jayanagar,12.925,77.5938,medium,0,15,41.35,27.268,65.94,GREEN,AC_7kW,7,EV-XXXX-4815,36,76,60,12460.7,10.94,6.78,1,SoC_Cap_60,0,,,5.67,FDR-Z015-02,0
REC-00376,2026-04-21 00:56:00,Z001,HSR Layout,12.9116,77.6389,high,0,0,50.24,42.15,83.9,YELLOW,AC_22kW,22,EV-XXXX-7697,42,77,80,3777.6,11.22,6.96,2,Time_Shift_Incentive,0,,,16.3,FDR-Z001-03,0
REC-00377,2026-04-02 08:52:00,Z002,Koramangala,12.9352,77.6245,high,1,8,54.3,54.3,100.0,RED,AC_22kW,22,EV-XXXX-4670,20,90,90,7714.8,13.33,8.26,4,Infra_Trigger,1,12.9421,77.6244,21.56,FDR-Z002-01,1
REC-00378,2026-04-27 00:52:00,Z003,Whitefield,12.9698,77.75,high,0,0,45.5,35.661,78.38,YELLOW,AC_7kW,7,EV-XXXX-6577,40,82,80,10240.6,13.16,8.16,2,Time_Shift_Incentive,0,,,5.6,FDR-Z003-03,0
REC-00379,2026-04-22 14:15:00,Z004,Electronic City,12.8399,77.677,high,0,14,53.61,47.741,89.05,ORANGE,DC_150kW,150,EV-XXXX-9488,27,79,80,500.2,11.74,7.28,3,Spatial_Redirect,0,,,123.88,FDR-Z004-03,0
REC-00380,2026-04-12 06:48:00,Z005,Indiranagar,12.9784,77.6408,high,0,6,58.44,46.305,79.23,YELLOW,DC_150kW,150,EV-XXXX-4259,50,97,80,656.8,11.16,6.92,2,Time_Shift_Incentive,0,,,108.22,FDR-Z005-02,0
REC-00381,2026-04-23 15:57:00,Z006,Marathahalli,12.9591,77.6974,medium,0,15,31.61,24.024,76.0,YELLOW,DC_50kW,50,EV-XXXX-8633,50,73,80,712.7,11.74,7.28,2,Time_Shift_Incentive,0,,,43.12,FDR-Z006-02,0
REC-00382,2026-04-04 11:38:00,Z007,BTM Layout,12.9166,77.6101,medium,0,11,31.54,22.811,72.32,YELLOW,AC_7kW,7,EV-XXXX-7657,45,83,80,10154.7,12.92,8.01,2,Time_Shift_Incentive,0,,,6.09,FDR-Z007-03,0
REC-00383,2026-04-26 06:57:00,Z008,JP Nagar,12.9077,77.586,medium,0,6,41.98,33.78,80.47,YELLOW,AC_22kW,22,EV-XXXX-8926,26,98,80,6486.5,10.77,6.68,2,Time_Shift_Incentive,0,,,18.25,FDR-Z008-02,0
REC-00384,2026-04-10 10:16:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,10,33.59,33.59,100.0,RED,AC_7kW,7,EV-XXXX-6016,43,98,98,12923.6,11.4,7.07,4,Infra_Trigger,1,12.8723,77.5789,5.25,FDR-Z009-02,0
REC-00385,2026-04-17 11:38:00,Z010,Sarjapur,12.8711,77.7055,medium,0,11,39.78,26.533,66.7,GREEN,AC_7kW,7,EV-XXXX-7713,32,95,60,16017.6,10.52,6.52,1,SoC_Cap_60,0,,,6.46,FDR-Z010-01,0
REC-00386,2026-04-14 00:27:00,Z011,Yelahanka,13.1007,77.5963,low,0,0,26.55,17.514,65.97,GREEN,AC_22kW,22,EV-XXXX-1541,46,70,60,1982.5,11.25,6.97,1,SoC_Cap_60,0,,,20.08,FDR-Z011-02,0
REC-00387,2026-04-30 08:25:00,Z012,Hebbal,13.0358,77.597,low,1,8,22.72,19.512,85.88,ORANGE,AC_7kW,7,EV-XXXX-8925,37,78,80,8571.0,10.7,6.63,3,Spatial_Redirect,0,,,4.54,FDR-Z012-03,0
REC-00388,2026-04-18 12:45:00,Z013,Rajajinagar,12.9974,77.556,low,0,12,24.17,13.944,57.69,GREEN,DC_50kW,50,EV-XXXX-1885,44,76,60,1024.7,12.37,7.67,1,SoC_Cap_60,0,,,49.92,FDR-Z013-02,0
REC-00389,2026-04-24 20:05:00,Z014,Malleswaram,13.0035,77.568,low,1,20,28.3,21.673,76.58,YELLOW,AC_22kW,22,EV-XXXX-1615,40,87,80,3464.8,10.6,6.57,2,Time_Shift_Incentive,0,,,18.86,FDR-Z014-01,0
REC-00390,2026-04-18 10:59:00,Z015,Jayanagar,12.925,77.5938,medium,1,10,43.23,40.577,93.86,ORANGE,DC_50kW,50,EV-XXXX-7870,25,84,80,1727.6,13.81,8.56,3,Spatial_Redirect,0,,,42.64,FDR-Z015-03,0
REC-00391,2026-04-18 09:28:00,Z001,HSR Layout,12.9116,77.6389,high,1,9,51.34,51.34,100.0,RED,DC_50kW,50,EV-XXXX-7875,40,81,81,1544.2,10.74,6.66,4,Infra_Trigger,1,12.9147,77.6428,44.78,FDR-Z001-01,0
REC-00392,2026-04-01 10:17:00,Z002,Koramangala,12.9352,77.6245,high,1,10,48.06,48.06,100.0,RED,AC_22kW,22,EV-XXXX-1677,52,71,71,2241.2,10.5,6.51,4,Infra_Trigger,1,12.939,77.6333,18.64,FDR-Z002-01,0
REC-00393,2026-04-29 05:13:00,Z003,Whitefield,12.9698,77.75,high,0,5,50.03,41.948,83.84,YELLOW,AC_7kW,7,EV-XXXX-7376,21,77,80,12519.4,11.14,6.91,2,Time_Shift_Incentive,0,,,5.05,FDR-Z003-01,0
REC-00394,2026-04-02 12:33:00,Z004,Electronic City,12.8399,77.677,high,0,12,55.66,49.078,88.17,ORANGE,DC_50kW,50,EV-XXXX-1328,33,72,80,1545.7,11.11,6.89,3,Spatial_Redirect,0,,,42.96,FDR-Z004-03,0
REC-00395,2026-04-04 04:00:00,Z005,Indiranagar,12.9784,77.6408,high,0,4,55.1,42.806,77.69,YELLOW,AC_7kW,7,EV-XXXX-1028,38,72,80,10258.1,11.34,7.03,2,Time_Shift_Incentive,0,,,4.99,FDR-Z005-03,0
REC-00396,2026-04-11 15:09:00,Z006,Marathahalli,12.9591,77.6974,medium,0,15,40.54,32.153,79.31,YELLOW,DC_50kW,50,EV-XXXX-5601,54,95,80,2193.6,13.27,8.23,2,Time_Shift_Incentive,0,,,42.33,FDR-Z006-01,0
REC-00397,2026-04-22 17:08:00,Z007,BTM Layout,12.9166,77.6101,medium,1,17,32.01,30.215,94.39,ORANGE,AC_22kW,22,EV-XXXX-3686,50,97,80,5492.4,12.91,8.0,3,Spatial_Redirect,0,,,16.2,FDR-Z007-03,0
REC-00398,2026-04-12 01:55:00,Z008,JP Nagar,12.9077,77.586,medium,0,1,44.52,31.0,69.63,GREEN,AC_22kW,22,EV-XXXX-7566,16,93,60,9295.3,12.76,7.91,1,SoC_Cap_60,0,,,13.35,FDR-Z008-03,0
REC-00399,2026-04-25 01:39:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,1,43.98,29.17,66.33,GREEN,AC_22kW,22,EV-XXXX-5133,43,89,60,4325.5,12.84,7.96,1,SoC_Cap_60,0,,,14.31,FDR-Z009-01,0
REC-00400,2026-04-06 08:56:00,Z010,Sarjapur,12.8711,77.7055,medium,1,8,38.05,35.166,92.42,ORANGE,AC_7kW,7,EV-XXXX-3017,49,81,80,10975.1,12.69,7.87,3,Spatial_Redirect,0,,,4.91,FDR-Z010-03,0
REC-00401,2026-04-28 20:19:00,Z011,Yelahanka,13.1007,77.5963,low,1,20,26.3,18.801,71.49,YELLOW,AC_22kW,22,EV-XXXX-9742,26,82,80,6402.2,13.87,8.6,2,Time_Shift_Incentive,0,,,21.27,FDR-Z011-02,0
REC-00402,2026-04-15 11:08:00,Z012,Hebbal,13.0358,77.597,low,0,11,24.24,16.059,66.25,GREEN,DC_50kW,50,EV-XXXX-4401,19,91,60,2654.3,13.56,8.41,1,SoC_Cap_60,0,,,32.54,FDR-Z012-03,0
REC-00403,2026-04-05 22:15:00,Z013,Rajajinagar,12.9974,77.556,low,0,22,21.8,13.204,60.57,GREEN,AC_7kW,7,EV-XXXX-3233,35,86,60,14847.7,12.37,7.67,1,SoC_Cap_60,0,,,5.3,FDR-Z013-03,0
REC-00404,2026-04-24 12:17:00,Z014,Malleswaram,13.0035,77.568,low,0,12,27.48,14.935,54.35,GREEN,AC_22kW,22,EV-XXXX-8799,31,88,60,4509.0,12.2,7.56,1,SoC_Cap_60,0,,,16.14,FDR-Z014-02,0
REC-00405,2026-04-21 10:26:00,Z015,Jayanagar,12.925,77.5938,medium,1,10,32.56,30.506,93.69,ORANGE,DC_50kW,50,EV-XXXX-3850,30,77,80,1450.7,12.07,7.48,3,Spatial_Redirect,0,,,49.31,FDR-Z015-01,0
REC-00406,2026-04-06 23:26:00,Z001,HSR Layout,12.9116,77.6389,high,0,23,56.39,44.44,78.81,YELLOW,DC_50kW,50,EV-XXXX-2221,47,92,80,1935.3,13.71,8.5,2,Time_Shift_Incentive,0,,,41.67,FDR-Z001-01,0
REC-00407,2026-04-14 21:06:00,Z002,Koramangala,12.9352,77.6245,high,1,21,50.29,50.29,100.0,RED,AC_7kW,7,EV-XXXX-1495,54,73,73,4188.8,10.93,6.78,4,Infra_Trigger,1,12.9385,77.6339,5.1,FDR-Z002-02,0
REC-00408,2026-04-05 08:59:00,Z003,Whitefield,12.9698,77.75,high,1,8,51.8,51.8,100.0,RED,AC_7kW,7,EV-XXXX-6085,25,86,86,21186.8,11.55,7.16,4,Infra_Trigger,1,12.9559,77.7414,5.25,FDR-Z003-03,0
REC-00409,2026-04-11 11:01:00,Z004,Electronic City,12.8399,77.677,high,0,11,54.31,46.789,86.15,ORANGE,AC_22kW,22,EV-XXXX-4345,42,93,80,6203.9,11.09,6.88,3,Spatial_Redirect,0,,,17.71,FDR-Z004-02,0
REC-00410,2026-04-09 02:10:00,Z005,Indiranagar,12.9784,77.6408,high,0,2,53.7,40.443,75.31,YELLOW,AC_7kW,7,EV-XXXX-6330,35,79,80,14780.2,12.83,7.95,2,Time_Shift_Incentive,0,,,5.58,FDR-Z005-02,0
REC-00411,2026-04-05 03:27:00,Z006,Marathahalli,12.9591,77.6974,medium,0,3,36.11,23.311,64.55,GREEN,AC_7kW,7,EV-XXXX-2541,31,80,60,11487.1,12.34,7.65,1,SoC_Cap_60,0,,,5.77,FDR-Z006-01,0
REC-00412,2026-04-15 22:28:00,Z007,BTM Layout,12.9166,77.6101,medium,0,22,31.74,23.79,74.95,YELLOW,DC_50kW,50,EV-XXXX-9420,38,75,80,1305.1,10.85,6.73,2,Time_Shift_Incentive,0,,,33.98,FDR-Z007-03,1
REC-00413,2026-04-22 21:23:00,Z008,JP Nagar,12.9077,77.586,medium,1,21,42.63,39.152,91.84,ORANGE,AC_22kW,22,EV-XXXX-4867,48,80,80,3286.3,12.19,7.56,3,Spatial_Redirect,0,,,15.98,FDR-Z008-02,0
REC-00414,2026-04-21 07:03:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,7,41.59,28.544,68.63,GREEN,AC_22kW,22,EV-XXXX-3983,51,71,60,1723.3,11.17,6.93,1,SoC_Cap_60,0,,,16.43,FDR-Z009-03,0
REC-00415,2026-04-18 05:03:00,Z010,Sarjapur,12.8711,77.7055,medium,0,5,35.32,22.792,64.53,GREEN,AC_22kW,22,EV-XXXX-9074,34,88,60,5526.9,11.97,7.42,1,SoC_Cap_60,0,,,16.64,FDR-Z010-03,0
REC-00416,2026-04-14 01:41:00,Z011,Yelahanka,13.1007,77.5963,low,0,1,21.23,10.795,50.85,GREEN,AC_7kW,7,EV-XXXX-4110,28,81,60,16215.1,11.11,6.89,1,SoC_Cap_60,0,,,5.14,FDR-Z011-02,0
REC-00417,2026-04-19 18:27:00,Z012,Hebbal,13.0358,77.597,low,1,18,18.23,13.888,76.18,YELLOW,AC_7kW,7,EV-XXXX-4845,32,80,80,17676.4,10.84,6.72,2,Time_Shift_Incentive,0,,,5.05,FDR-Z012-01,0
REC-00418,2026-04-02 08:46:00,Z013,Rajajinagar,12.9974,77.556,low,1,8,23.86,17.807,74.63,YELLOW,AC_22kW,22,EV-XXXX-1748,20,81,80,5883.5,12.47,7.73,2,Time_Shift_Incentive,0,,,19.91,FDR-Z013-03,0
REC-00419,2026-04-30 07:31:00,Z014,Malleswaram,13.0035,77.568,low,0,7,29.5,15.206,51.55,GREEN,AC_22kW,22,EV-XXXX-2777,21,84,60,5277.2,13.58,8.42,1,SoC_Cap_60,0,,,16.28,FDR-Z014-03,0
REC-00420,2026-04-02 13:21:00,Z015,Jayanagar,12.925,77.5938,medium,0,13,36.64,26.383,72.01,YELLOW,AC_22kW,22,EV-XXXX-8246,41,97,80,4843.6,13.33,8.26,2,Time_Shift_Incentive,0,,,16.38,FDR-Z015-03,0
REC-00421,2026-04-22 15:28:00,Z001,HSR Layout,12.9116,77.6389,high,0,15,49.16,41.909,85.25,ORANGE,AC_7kW,7,EV-XXXX-7382,27,70,80,9439.6,10.79,6.69,3,Spatial_Redirect,0,,,4.74,FDR-Z001-01,0
REC-00422,2026-04-11 11:09:00,Z002,Koramangala,12.9352,77.6245,high,0,11,45.79,37.928,82.83,YELLOW,AC_7kW,7,EV-XXXX-5151,53,93,80,9439.9,13.17,8.17,2,Time_Shift_Incentive,0,,,6.72,FDR-Z002-03,0
REC-00423,2026-04-06 10:22:00,Z003,Whitefield,12.9698,77.75,high,1,10,51.27,51.27,100.0,RED,DC_50kW,50,EV-XXXX-6114,53,81,81,813.5,12.49,7.74,4,Infra_Trigger,1,12.9866,77.7687,40.81,FDR-Z003-01,0
REC-00424,2026-04-13 22:54:00,Z004,Electronic City,12.8399,77.677,high,0,22,45.97,37.528,81.64,YELLOW,AC_22kW,22,EV-XXXX-1462,41,84,80,3219.1,10.71,6.64,2,Time_Shift_Incentive,0,,,21.26,FDR-Z004-01,0
REC-00425,2026-04-08 15:13:00,Z005,Indiranagar,12.9784,77.6408,high,0,15,48.14,44.108,91.62,ORANGE,DC_50kW,50,EV-XXXX-6976,19,82,80,2655.9,12.76,7.91,3,Spatial_Redirect,0,,,47.84,FDR-Z005-03,0
REC-00426,2026-04-03 12:38:00,Z006,Marathahalli,12.9591,77.6974,medium,0,12,38.47,29.264,76.07,YELLOW,DC_50kW,50,EV-XXXX-7895,26,85,80,2533.9,12.05,7.47,2,Time_Shift_Incentive,0,,,48.37,FDR-Z006-01,0
REC-00427,2026-04-27 17:19:00,Z007,BTM Layout,12.9166,77.6101,medium,1,17,39.91,34.512,86.47,ORANGE,AC_7kW,7,EV-XXXX-4515,50,95,80,10944.2,13.5,8.37,3,Spatial_Redirect,0,,,5.31,FDR-Z007-01,0
REC-00428,2026-04-16 11:31:00,Z008,JP Nagar,12.9077,77.586,medium,0,11,41.43,30.818,74.39,YELLOW,AC_7kW,7,EV-XXXX-2341,52,93,80,11652.5,13.06,8.1,2,Time_Shift_Incentive,0,,,5.28,FDR-Z008-01,0
REC-00429,2026-04-26 19:21:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,19,33.78,30.577,90.52,ORANGE,DC_50kW,50,EV-XXXX-3268,37,78,80,2166.9,12.35,7.66,3,Spatial_Redirect,0,,,35.38,FDR-Z009-03,0
REC-00430,2026-04-14 06:36:00,Z010,Sarjapur,12.8711,77.7055,medium,0,6,44.53,31.681,71.15,YELLOW,DC_50kW,50,EV-XXXX-7461,21,95,80,2933.7,12.25,7.59,2,Time_Shift_Incentive,0,,,42.01,FDR-Z010-02,0
REC-00431,2026-04-03 05:19:00,Z011,Yelahanka,13.1007,77.5963,low,0,5,25.29,14.171,56.03,GREEN,DC_50kW,50,EV-XXXX-5538,32,82,60,2118.0,11.41,7.07,1,SoC_Cap_60,0,,,48.93,FDR-Z011-03,0
REC-00432,2026-04-10 10:37:00,Z012,Hebbal,13.0358,77.597,low,1,10,24.75,20.297,82.01,YELLOW,AC_22kW,22,EV-XXXX-5418,26,90,80,6855.9,12.19,7.56,2,Time_Shift_Incentive,0,,,18.68,FDR-Z012-03,0
REC-00433,2026-04-16 07:47:00,Z013,Rajajinagar,12.9974,77.556,low,0,7,21.37,12.872,60.23,GREEN,AC_7kW,7,EV-XXXX-1292,15,86,60,26951.5,13.62,8.44,1,SoC_Cap_60,0,,,5.35,FDR-Z013-03,0
REC-00434,2026-04-17 06:32:00,Z014,Malleswaram,13.0035,77.568,low,0,6,15.54,8.528,54.88,GREEN,AC_22kW,22,EV-XXXX-3276,27,92,60,5553.3,10.68,6.62,1,SoC_Cap_60,0,,,20.09,FDR-Z014-02,0
REC-00435,2026-04-29 12:30:00,Z015,Jayanagar,12.925,77.5938,medium,0,12,44.71,29.74,66.52,GREEN,DC_50kW,50,EV-XXXX-6755,30,76,60,1402.1,13.42,8.32,1,SoC_Cap_60,0,,,37.31,FDR-Z015-01,0
REC-00436,2026-04-09 10:23:00,Z001,HSR Layout,12.9116,77.6389,high,1,10,49.89,49.89,100.0,RED,AC_7kW,7,EV-XXXX-2349,16,88,88,22890.8,13.32,8.26,4,Infra_Trigger,1,12.9303,77.6296,5.59,FDR-Z001-01,0
REC-00437,2026-04-01 18:05:00,Z002,Koramangala,12.9352,77.6245,high,1,18,47.17,47.17,100.0,RED,AC_7kW,7,EV-XXXX-1604,32,78,78,15366.6,11.49,7.12,4,Infra_Trigger,1,12.9505,77.6282,5.9,FDR-Z002-02,0
REC-00438,2026-04-05 03:35:00,Z003,Whitefield,12.9698,77.75,high,0,3,57.28,49.069,85.67,ORANGE,AC_22kW,22,EV-XXXX-9340,47,83,80,2705.7,13.91,8.62,3,Spatial_Redirect,0,,,20.47,FDR-Z003-01,0
REC-00439,2026-04-24 02:24:00,Z004,Electronic City,12.8399,77.677,high,0,2,54.93,44.774,81.51,YELLOW,AC_22kW,22,EV-XXXX-9780,27,70,80,3521.3,13.27,8.23,2,Time_Shift_Incentive,0,,,17.19,FDR-Z004-03,0
REC-00440,2026-04-17 02:47:00,Z005,Indiranagar,12.9784,77.6408,high,0,2,58.64,49.053,83.65,YELLOW,AC_22kW,22,EV-XXXX-4768,37,89,80,4035.8,12.33,7.64,2,Time_Shift_Incentive,0,,,14.23,FDR-Z005-03,0
